path,filename,extension,is_raw,has_pair,date_time_original,camera_make,camera_model,lens_model,iso,f_number,shutter_speed,focal_length,sharpness_score,exposure_score,noise_score,composition_score,aesthetic_score,total_score,faces,burst_group,burst_size,burst_rank,burst_keep
archive\DSC00948.ARW,DSC00948.ARW,arw,true,true,2026:07:19 16:04:59,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,1250,4,1/250,29,39.7,84.2,54.9,60.0,60.0,57.0,0,40,2,1,true
archive\DSC00948.JPG,DSC00948.JPG,jpg,false,true,2026:07:19 16:04:59,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,1250,4,1/250,29,39.7,84.2,54.9,60.0,60.0,57.0,0,40,2,1,true
archive\DSC00949.ARW,DSC00949.ARW,arw,true,true,2026:07:19 16:05:46,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,1000,4,1/250,47,37.5,46.3,73.1,60.0,60.0,51.4,0,0,,,
archive\DSC00949.JPG,DSC00949.JPG,jpg,false,true,2026:07:19 16:05:46,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,1000,4,1/250,47,37.5,46.3,73.1,60.0,60.0,51.4,0,0,,,
archive\DSC00950.ARW,DSC00950.ARW,arw,true,true,2026:07:19 16:10:59,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,1000,4,1/250,35,45.7,87.6,45.6,60.0,60.0,58.4,0,0,,,
archive\DSC00950.JPG,DSC00950.JPG,jpg,false,true,2026:07:19 16:10:59,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,1000,4,1/250,35,45.7,87.6,45.6,60.0,60.0,58.4,0,0,,,
archive\DSC00951.ARW,DSC00951.ARW,arw,true,true,2026:07:19 16:11:02,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,1000,4,1/250,35,44.8,81.6,45.7,60.0,60.0,56.8,0,0,,,
archive\DSC00951.JPG,DSC00951.JPG,jpg,false,true,2026:07:19 16:11:02,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,1000,4,1/250,35,44.8,81.6,45.7,60.0,60.0,56.8,0,0,,,
archive\DSC00952.ARW,DSC00952.ARW,arw,true,true,2026:07:19 16:11:08,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,1000,4,1/250,35,45.2,85.1,43.6,60.0,60.0,57.4,0,44,2,1,true
archive\DSC00952.JPG,DSC00952.JPG,jpg,false,true,2026:07:19 16:11:08,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,1000,4,1/250,35,45.2,85.1,43.6,60.0,60.0,57.4,0,44,2,1,true
archive\DSC00953.ARW,DSC00953.ARW,arw,true,true,2026:07:19 16:11:09,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,1000,4,1/250,35,43.2,82.5,46.5,60.0,60.0,56.6,0,44,2,2,true
archive\DSC00953.JPG,DSC00953.JPG,jpg,false,true,2026:07:19 16:11:09,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,1000,4,1/250,35,43.2,82.5,46.5,60.0,60.0,56.6,0,44,2,2,true
archive\DSC00954.ARW,DSC00954.ARW,arw,true,true,2026:07:19 16:15:06,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,1600,4,1/250,35,47.9,64.3,58.6,60.0,60.0,56.4,0,45,2,2,true
archive\DSC00954.JPG,DSC00954.JPG,jpg,false,true,2026:07:19 16:15:06,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,1600,4,1/250,35,47.9,64.3,58.6,60.0,60.0,56.4,0,45,2,2,true
archive\DSC00955.ARW,DSC00955.ARW,arw,true,true,2026:07:19 16:15:07,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,1600,4,1/250,35,48.3,64.1,58.7,60.0,60.0,56.5,0,45,2,1,true
archive\DSC00955.JPG,DSC00955.JPG,jpg,false,true,2026:07:19 16:15:07,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,1600,4,1/250,35,48.3,64.1,58.7,60.0,60.0,56.5,0,45,2,1,true
archive\DSC00956.ARW,DSC00956.ARW,arw,true,true,2026:07:19 16:15:30,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,800,4,1/160,31,50.9,51.2,57.5,60.0,60.0,54.7,0,0,,,
archive\DSC00956.JPG,DSC00956.JPG,jpg,false,true,2026:07:19 16:15:30,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,800,4,1/160,31,50.9,51.2,57.5,60.0,60.0,54.7,0,0,,,
archive\DSC00957.ARW,DSC00957.ARW,arw,true,true,2026:07:19 16:18:58,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,400,4,1/160,34,47.0,33.4,76.0,60.0,60.0,52.5,0,0,,,
archive\DSC00957.JPG,DSC00957.JPG,jpg,false,true,2026:07:19 16:18:58,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,400,4,1/160,34,47.0,33.4,76.0,60.0,60.0,52.5,0,0,,,
archive\DSC00958.ARW,DSC00958.ARW,arw,true,true,2026:07:19 16:19:01,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,400,4,1/160,34,47.9,33.2,75.1,60.0,60.0,52.7,0,0,,,
archive\DSC00958.JPG,DSC00958.JPG,jpg,false,true,2026:07:19 16:19:01,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,400,4,1/160,34,47.9,33.2,75.1,60.0,60.0,52.7,0,0,,,
archive\DSC00960.ARW,DSC00960.ARW,arw,true,true,2026:07:19 16:48:07,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,4,1/160,50,15.0,64.1,36.1,60.0,60.0,41.5,0,49,2,1,true
archive\DSC00960.JPG,DSC00960.JPG,jpg,false,true,2026:07:19 16:48:07,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,4,1/160,50,15.0,64.1,36.1,60.0,60.0,41.5,0,49,2,1,true
archive\DSC00961.ARW,DSC00961.ARW,arw,true,true,2026:07:19 16:48:07,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,4,1/160,50,13.9,64.6,38.3,60.0,60.0,41.5,0,49,2,2,true
archive\DSC00961.JPG,DSC00961.JPG,jpg,false,true,2026:07:19 16:48:07,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,4,1/160,50,13.9,64.6,38.3,60.0,60.0,41.5,0,49,2,2,true
archive\DSC00962.ARW,DSC00962.ARW,arw,true,true,2026:07:19 16:51:48,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,25,41.1,92.1,20.7,60.0,60.0,53.9,0,50,3,2,true
archive\DSC00962.JPG,DSC00962.JPG,jpg,false,true,2026:07:19 16:51:48,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,25,41.1,92.1,20.7,60.0,60.0,53.9,0,50,3,2,true
archive\DSC00963.ARW,DSC00963.ARW,arw,true,true,2026:07:19 16:51:49,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,25,41.0,92.1,22.9,60.0,60.0,54.2,0,50,3,1,true
archive\DSC00963.JPG,DSC00963.JPG,jpg,false,true,2026:07:19 16:51:49,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,25,41.0,92.1,22.9,60.0,60.0,54.2,0,50,3,1,true
archive\DSC00964.ARW,DSC00964.ARW,arw,true,true,2026:07:19 16:51:49,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,25,40.5,91.3,23.4,60.0,60.0,53.9,0,50,3,3,false
archive\DSC00964.JPG,DSC00964.JPG,jpg,false,true,2026:07:19 16:51:49,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,25,40.5,91.3,23.4,60.0,60.0,53.9,0,50,3,3,false
archive\DSC00965.ARW,DSC00965.ARW,arw,true,true,2026:07:19 16:51:50,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,25,41.7,92.7,24.1,60.0,60.0,54.8,0,50,2,1,true
archive\DSC00965.JPG,DSC00965.JPG,jpg,false,true,2026:07:19 16:51:50,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,25,41.7,92.7,24.1,60.0,60.0,54.8,0,50,2,1,true
archive\DSC00966.ARW,DSC00966.ARW,arw,true,true,2026:07:19 16:51:51,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,25,40.9,93.5,22.2,60.0,60.0,54.3,0,50,2,2,true
archive\DSC00966.JPG,DSC00966.JPG,jpg,false,true,2026:07:19 16:51:51,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,25,40.9,93.5,22.2,60.0,60.0,54.3,0,50,2,2,true
archive\DSC00967.ARW,DSC00967.ARW,arw,true,true,2026:07:19 16:51:57,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,25,38.6,96.8,22.5,60.0,60.0,54.2,0,51,5,4,false
archive\DSC00967.JPG,DSC00967.JPG,jpg,false,true,2026:07:19 16:51:57,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,25,38.6,96.8,22.5,60.0,60.0,54.2,0,51,5,4,false
archive\DSC00968.ARW,DSC00968.ARW,arw,true,true,2026:07:19 16:51:58,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,25,39.4,94.7,23.6,60.0,60.0,54.3,0,51,5,2,true
archive\DSC00968.JPG,DSC00968.JPG,jpg,false,true,2026:07:19 16:51:58,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,25,39.4,94.7,23.6,60.0,60.0,54.3,0,51,5,2,true
archive\DSC00969.ARW,DSC00969.ARW,arw,true,true,2026:07:19 16:51:58,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,25,38.6,95.3,24.7,60.0,60.0,54.3,0,51,5,3,false
archive\DSC00969.JPG,DSC00969.JPG,jpg,false,true,2026:07:19 16:51:58,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,25,38.6,95.3,24.7,60.0,60.0,54.3,0,51,5,3,false
archive\DSC00970.ARW,DSC00970.ARW,arw,true,true,2026:07:19 16:51:59,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,25,37.9,93.6,28.1,60.0,60.0,54.2,0,51,5,5,false
archive\DSC00970.JPG,DSC00970.JPG,jpg,false,true,2026:07:19 16:51:59,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,25,37.9,93.6,28.1,60.0,60.0,54.2,0,51,5,5,false
archive\DSC00971.ARW,DSC00971.ARW,arw,true,true,2026:07:19 16:52:01,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,26,38.8,95.2,28.2,60.0,60.0,54.8,0,51,5,1,true
archive\DSC00971.JPG,DSC00971.JPG,jpg,false,true,2026:07:19 16:52:01,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,26,38.8,95.2,28.2,60.0,60.0,54.8,0,51,5,1,true
archive\DSC00972.ARW,DSC00972.ARW,arw,true,true,2026:07:19 16:52:40,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,47,18.0,86.3,42.0,60.0,60.0,47.9,0,52,2,2,true
archive\DSC00972.JPG,DSC00972.JPG,jpg,false,true,2026:07:19 16:52:40,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,47,18.0,86.3,42.0,60.0,60.0,47.9,0,52,2,2,true
archive\DSC00973.ARW,DSC00973.ARW,arw,true,true,2026:07:19 16:52:41,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,47,19.3,84.5,43.8,60.0,60.0,48.2,0,52,2,1,true
archive\DSC00973.JPG,DSC00973.JPG,jpg,false,true,2026:07:19 16:52:41,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,47,19.3,84.5,43.8,60.0,60.0,48.2,0,52,2,1,true
archive\DSC00974.ARW,DSC00974.ARW,arw,true,true,2026:07:19 16:52:43,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,47,15.6,82.1,43.5,60.0,60.0,46.4,0,52,1,1,true
archive\DSC00974.JPG,DSC00974.JPG,jpg,false,true,2026:07:19 16:52:43,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,47,15.6,82.1,43.5,60.0,60.0,46.4,0,52,1,1,true
archive\DSC00975.ARW,DSC00975.ARW,arw,true,true,2026:07:19 16:52:51,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,47,17.1,83.0,43.8,60.0,60.0,47.2,0,53,2,2,true
archive\DSC00975.JPG,DSC00975.JPG,jpg,false,true,2026:07:19 16:52:51,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,47,17.1,83.0,43.8,60.0,60.0,47.2,0,53,2,2,true
archive\DSC00976.ARW,DSC00976.ARW,arw,true,true,2026:07:19 16:52:52,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,47,17.3,83.4,43.8,60.0,60.0,47.3,0,53,2,1,true
archive\DSC00976.JPG,DSC00976.JPG,jpg,false,true,2026:07:19 16:52:52,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,47,17.3,83.4,43.8,60.0,60.0,47.3,0,53,2,1,true
archive\DSC00977.ARW,DSC00977.ARW,arw,true,true,2026:07:19 17:08:11,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,26,43.1,92.0,10.1,60.0,60.0,53.0,0,0,,,
archive\DSC00977.JPG,DSC00977.JPG,jpg,false,true,2026:07:19 17:08:11,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,26,43.1,92.0,10.1,60.0,60.0,53.0,0,0,,,
archive\DSC00978.ARW,DSC00978.ARW,arw,true,true,2026:07:19 17:08:15,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,26,49.8,85.3,10.7,60.0,60.0,54.1,0,55,2,2,true
archive\DSC00978.JPG,DSC00978.JPG,jpg,false,true,2026:07:19 17:08:15,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,26,49.8,85.3,10.7,60.0,60.0,54.1,0,55,2,2,true
archive\DSC00979.ARW,DSC00979.ARW,arw,true,true,2026:07:19 17:08:16,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,26,51.2,83.7,10.0,60.0,60.0,54.2,0,55,2,1,true
archive\DSC00979.JPG,DSC00979.JPG,jpg,false,true,2026:07:19 17:08:16,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,26,51.2,83.7,10.0,60.0,60.0,54.2,0,55,2,1,true
archive\DSC00980.ARW,DSC00980.ARW,arw,true,true,2026:07:19 17:08:17,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,26,49.1,83.6,10.6,60.0,60.0,53.5,0,55,1,1,true
archive\DSC00980.JPG,DSC00980.JPG,jpg,false,true,2026:07:19 17:08:17,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,26,49.1,83.6,10.6,60.0,60.0,53.5,0,55,1,1,true
archive\DSC00981.ARW,DSC00981.ARW,arw,true,true,2026:07:19 17:11:15,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,125,2.8,1/500,24,42.2,69.9,17.5,60.0,60.0,49.4,0,0,,,
archive\DSC00981.JPG,DSC00981.JPG,jpg,false,true,2026:07:19 17:11:15,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,125,2.8,1/500,24,42.2,69.9,17.5,60.0,60.0,49.4,0,0,,,
archive\DSC00982.ARW,DSC00982.ARW,arw,true,true,2026:07:19 17:11:18,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,125,2.8,1/500,24,40.7,70.5,16.8,60.0,60.0,48.9,0,57,2,1,true
archive\DSC00982.JPG,DSC00982.JPG,jpg,false,true,2026:07:19 17:11:18,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,125,2.8,1/500,24,40.7,70.5,16.8,60.0,60.0,48.9,0,57,2,1,true
archive\DSC00983.ARW,DSC00983.ARW,arw,true,true,2026:07:19 17:11:19,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,125,2.8,1/500,24,38.3,70.7,17.9,60.0,60.0,48.2,0,57,2,2,true
archive\DSC00983.JPG,DSC00983.JPG,jpg,false,true,2026:07:19 17:11:19,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,125,2.8,1/500,24,38.3,70.7,17.9,60.0,60.0,48.2,0,57,2,2,true
archive\DSC00985.ARW,DSC00985.ARW,arw,true,true,2026:07:19 17:12:13,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,24,21.8,87.2,21.8,60.0,60.0,46.3,0,58,2,1,true
archive\DSC00985.JPG,DSC00985.JPG,jpg,false,true,2026:07:19 17:12:13,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,24,21.8,87.2,21.8,60.0,60.0,46.3,0,58,2,1,true
archive\DSC00986.ARW,DSC00986.ARW,arw,true,true,2026:07:19 17:12:13,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,24,20.9,86.1,22.4,60.0,60.0,45.9,0,58,2,2,true
archive\DSC00986.JPG,DSC00986.JPG,jpg,false,true,2026:07:19 17:12:13,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,100,2.8,1/500,24,20.9,86.1,22.4,60.0,60.0,45.9,0,58,2,2,true
archive\DSC00992.ARW,DSC00992.ARW,arw,true,true,2026:07:19 17:21:50,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,160,2.8,1/500,28,33.9,81.8,23.4,60.0,60.0,49.7,0,59,1,1,true
archive\DSC00992.JPG,DSC00992.JPG,jpg,false,true,2026:07:19 17:21:50,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,160,2.8,1/500,28,33.9,81.8,23.4,60.0,60.0,49.7,0,59,1,1,true
archive\DSC00993.ARW,DSC00993.ARW,arw,true,true,2026:07:19 17:21:51,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,200,2.8,1/500,28,32.3,81.3,22.9,60.0,60.0,49.0,0,59,1,1,true
archive\DSC00993.JPG,DSC00993.JPG,jpg,false,true,2026:07:19 17:21:51,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,200,2.8,1/500,28,32.3,81.3,22.9,60.0,60.0,49.0,0,59,1,1,true
archive\DSC00994.ARW,DSC00994.ARW,arw,true,true,2026:07:19 17:21:53,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,200,2.8,1/500,28,30.6,79.5,26.0,60.0,60.0,48.5,0,59,2,2,true
archive\DSC00994.JPG,DSC00994.JPG,jpg,false,true,2026:07:19 17:21:53,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,200,2.8,1/500,28,30.6,79.5,26.0,60.0,60.0,48.5,0,59,2,2,true
archive\DSC00995.ARW,DSC00995.ARW,arw,true,true,2026:07:19 17:21:53,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,200,2.8,1/500,28,30.8,79.6,29.0,60.0,60.0,49.1,0,59,2,1,true
archive\DSC00995.JPG,DSC00995.JPG,jpg,false,true,2026:07:19 17:21:53,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,200,2.8,1/500,28,30.8,79.6,29.0,60.0,60.0,49.1,0,59,2,1,true
archive\DSC00996.ARW,DSC00996.ARW,arw,true,true,2026:07:19 17:34:12,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,500,2.8,1/500,37,22.3,67.3,38.9,60.0,60.0,45.1,0,0,,,
archive\DSC00996.JPG,DSC00996.JPG,jpg,false,true,2026:07:19 17:34:12,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,500,2.8,1/500,37,22.3,67.3,38.9,60.0,60.0,45.1,0,0,,,
archive\DSC00997.ARW,DSC00997.ARW,arw,true,true,2026:07:19 17:34:15,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,500,2.8,1/500,37,21.1,66.8,39.9,60.0,60.0,44.7,0,0,,,
archive\DSC00997.JPG,DSC00997.JPG,jpg,false,true,2026:07:19 17:34:15,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,500,2.8,1/500,37,21.1,66.8,39.9,60.0,60.0,44.7,0,0,,,
archive\DSC00998.ARW,DSC00998.ARW,arw,true,true,2026:07:19 17:34:32,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,640,2.8,1/500,43,29.2,80.2,40.7,60.0,60.0,50.4,0,62,2,1,true
archive\DSC00998.JPG,DSC00998.JPG,jpg,false,true,2026:07:19 17:34:32,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,640,2.8,1/500,43,29.2,80.2,40.7,60.0,60.0,50.4,0,62,2,1,true
archive\DSC00999.ARW,DSC00999.ARW,arw,true,true,2026:07:19 17:34:34,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,640,2.8,1/500,43,30.0,81.2,38.0,60.0,60.0,50.4,0,62,2,2,true
archive\DSC00999.JPG,DSC00999.JPG,jpg,false,true,2026:07:19 17:34:34,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,640,2.8,1/500,43,30.0,81.2,38.0,60.0,60.0,50.4,0,62,2,2,true
archive\DSC01000.ARW,DSC01000.ARW,arw,true,true,2026:07:19 17:34:39,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,640,2.8,1/500,43,30.6,80.9,39.0,60.0,60.0,50.7,0,63,2,1,true
archive\DSC01000.JPG,DSC01000.JPG,jpg,false,true,2026:07:19 17:34:39,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,640,2.8,1/500,43,30.6,80.9,39.0,60.0,60.0,50.7,0,63,2,1,true
archive\DSC01001.ARW,DSC01001.ARW,arw,true,true,2026:07:19 17:34:40,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,640,2.8,1/500,43,28.2,84.8,37.6,60.0,60.0,50.5,0,63,2,2,true
archive\DSC01001.JPG,DSC01001.JPG,jpg,false,true,2026:07:19 17:34:40,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,640,2.8,1/500,43,28.2,84.8,37.6,60.0,60.0,50.5,0,63,2,2,true
archive\DSC01002.ARW,DSC01002.ARW,arw,true,true,2026:07:19 17:34:52,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,640,2.8,1/500,45,25.8,81.0,38.4,60.0,60.0,49.0,0,64,2,1,true
archive\DSC01002.JPG,DSC01002.JPG,jpg,false,true,2026:07:19 17:34:52,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,640,2.8,1/500,45,25.8,81.0,38.4,60.0,60.0,49.0,0,64,2,1,true
archive\DSC01003.ARW,DSC01003.ARW,arw,true,true,2026:07:19 17:34:54,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,640,2.8,1/500,45,22.3,74.8,41.9,60.0,60.0,47.1,0,64,2,2,true
archive\DSC01003.JPG,DSC01003.JPG,jpg,false,true,2026:07:19 17:34:54,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,640,2.8,1/500,45,22.3,74.8,41.9,60.0,60.0,47.1,0,64,2,2,true
archive\DSC01004.ARW,DSC01004.ARW,arw,true,true,2026:07:19 17:47:31,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,640,2.8,1/500,35,27.0,74.6,33.9,60.0,60.0,47.5,0,65,2,1,true
archive\DSC01004.JPG,DSC01004.JPG,jpg,false,true,2026:07:19 17:47:31,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,640,2.8,1/500,35,27.0,74.6,33.9,60.0,60.0,47.5,0,65,2,1,true
archive\DSC01005.ARW,DSC01005.ARW,arw,true,true,2026:07:19 17:47:32,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,800,2.8,1/500,35,26.1,74.0,36.4,60.0,60.0,47.4,0,65,2,2,true
archive\DSC01005.JPG,DSC01005.JPG,jpg,false,true,2026:07:19 17:47:32,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,800,2.8,1/500,35,26.1,74.0,36.4,60.0,60.0,47.4,0,65,2,2,true
archive\DSC01006.ARW,DSC01006.ARW,arw,true,true,2026:07:19 17:47:49,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,640,2.8,1/500,40,25.4,89.2,36.5,60.0,60.0,50.2,0,66,2,2,true
archive\DSC01006.JPG,DSC01006.JPG,jpg,false,true,2026:07:19 17:47:49,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,640,2.8,1/500,40,25.4,89.2,36.5,60.0,60.0,50.2,0,66,2,2,true
archive\DSC01007.ARW,DSC01007.ARW,arw,true,true,2026:07:19 17:47:50,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,640,2.8,1/500,40,24.0,90.2,38.7,60.0,60.0,50.3,0,66,2,1,true
archive\DSC01007.JPG,DSC01007.JPG,jpg,false,true,2026:07:19 17:47:50,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,640,2.8,1/500,40,24.0,90.2,38.7,60.0,60.0,50.3,0,66,2,1,true
archive\DSC01008.ARW,DSC01008.ARW,arw,true,true,2026:07:19 17:48:42,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,800,2.8,1/500,47,30.6,90.1,32.0,60.0,60.0,51.5,0,0,,,
archive\DSC01008.JPG,DSC01008.JPG,jpg,false,true,2026:07:19 17:48:42,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,800,2.8,1/500,47,30.6,90.1,32.0,60.0,60.0,51.5,0,0,,,
archive\DSC01009.ARW,DSC01009.ARW,arw,true,true,2026:07:19 17:48:47,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,800,2.8,1/500,47,31.5,90.3,32.0,60.0,60.0,51.9,0,68,1,1,true
archive\DSC01009.JPG,DSC01009.JPG,jpg,false,true,2026:07:19 17:48:47,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,800,2.8,1/500,47,31.5,90.3,32.0,60.0,60.0,51.9,0,68,1,1,true
archive\DSC01010.ARW,DSC01010.ARW,arw,true,true,2026:07:19 17:48:49,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,400,2.8,1/500,40,24.9,75.8,24.9,60.0,60.0,45.6,0,68,2,2,true
archive\DSC01010.JPG,DSC01010.JPG,jpg,false,true,2026:07:19 17:48:49,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,400,2.8,1/500,40,24.9,75.8,24.9,60.0,60.0,45.6,0,68,2,2,true
archive\DSC01011.ARW,DSC01011.ARW,arw,true,true,2026:07:19 17:48:50,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,640,2.8,1/500,44,31.1,87.5,26.5,60.0,60.0,50.4,0,68,2,1,true
archive\DSC01011.JPG,DSC01011.JPG,jpg,false,true,2026:07:19 17:48:50,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,640,2.8,1/500,44,31.1,87.5,26.5,60.0,60.0,50.4,0,68,2,1,true
archive\DSC01012.ARW,DSC01012.ARW,arw,true,true,2026:07:19 18:22:53,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,400,2.8,1/500,24,27.3,77.7,43.3,60.0,60.0,49.6,0,0,,,
archive\DSC01012.JPG,DSC01012.JPG,jpg,false,true,2026:07:19 18:22:53,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,400,2.8,1/500,24,27.3,77.7,43.3,60.0,60.0,49.6,0,0,,,
archive\DSC01013.ARW,DSC01013.ARW,arw,true,true,2026:07:19 18:23:04,SONY,ILCE-7M5,FE 24-70mm F2.8 GM II,400,2.8,1/500,24,32.1,79.1,29.3,60.0,60.0,49.4,0,70,2,1,true
